Date,Market Cap
2023-04-25,0.0
2023-04-24,0.0
2023-04-21,0.0
2023-04-20,0.0
2023-04-19,0.0
2023-04-18,0.0
2023-04-17,0.0
2023-04-14,0.0
2023-04-13,0.0
2023-04-12,0.0
2023-04-11,0.0
2023-04-10,0.0
2023-04-06,0.0
2023-04-05,0.0
2023-04-04,0.0
2023-04-03,0.0
2023-03-31,0.0
2023-03-30,0.0
2023-03-29,0.0
2023-03-28,0.0
2023-03-27,0.0
2023-03-24,0.0
2023-03-23,0.0
2023-03-22,0.0
2023-03-21,0.0
2023-03-20,0.0
2023-03-17,0.0
2023-03-16,0.0
2023-03-15,0.0
2023-03-14,0.0
2023-03-13,0.0
2023-03-10,0.0
2023-03-09,0.0
2023-03-08,0.0
2023-03-07,0.0
2023-03-06,0.0
2023-03-03,0.0
2023-03-02,0.0
2023-03-01,0.0
2023-02-28,0.0
2023-02-27,0.0
2023-02-24,0.0
2023-02-23,0.0
2023-02-22,0.0
2023-02-21,0.0
2023-02-17,0.0
2023-02-16,0.0
2023-02-15,0.0
2023-02-14,0.0
2023-02-13,0.0
2023-02-10,0.0
2023-02-09,0.0
2023-02-08,0.0
2023-02-07,0.0
2023-02-06,0.0
2023-02-03,0.0
2023-02-02,0.0
2023-02-01,0.0
2023-01-31,0.0
2023-01-30,0.0
2023-01-27,0.0
2023-01-26,0.0
2023-01-25,0.0
2023-01-24,0.0
2023-01-23,0.0
2023-01-20,0.0
2023-01-19,0.0
2023-01-18,0.0
2023-01-17,0.0
2023-01-13,0.0
2023-01-12,0.0
2023-01-11,0.0
2023-01-10,0.0
2023-01-09,0.0
2023-01-06,0.0
2023-01-05,0.0
2023-01-04,0.0
2023-01-03,0.0
2022-12-30,0.0
2022-12-29,0.0
2022-12-28,0.0
2022-12-27,0.0
2022-12-23,0.0
2022-12-22,0.0
2022-12-21,0.0
2022-12-20,0.0
2022-12-19,0.0
2022-12-16,0.0
2022-12-15,0.0
2022-12-14,0.0
2022-12-13,0.0
2022-12-12,0.0
2022-12-09,0.0
2022-12-08,0.0
2022-12-07,0.0
2022-12-06,0.0
2022-12-05,0.0
2022-12-02,0.0
2022-12-01,0.0
2022-11-30,0.0
2022-11-29,0.0
2022-11-28,0.0
2022-11-25,0.0
2022-11-22,0.0
2022-11-21,0.0
2022-11-18,0.0
2022-11-17,0.0
2022-11-16,0.0
2022-11-15,0.0
2022-11-14,0.0
2022-11-11,0.0
2022-11-10,0.0
2022-11-09,0.0
2022-11-08,0.0
2022-11-07,0.0
2022-11-04,0.0
2022-11-03,0.0
2022-11-02,0.0
2022-11-01,0.0
2022-09-09,0.0
2022-09-08,0.0
2022-09-07,0.0
2022-09-06,0.0
2022-09-02,0.0
2022-09-01,0.0
2022-08-31,0.0
2022-08-30,0.0
2022-08-29,0.0
2022-08-26,0.0
2022-08-25,0.0
2022-08-24,0.0
2022-08-23,0.0
2022-08-22,0.0
2022-08-19,0.0
2022-08-18,0.0
2022-08-17,0.0
2022-08-16,0.0
2022-08-15,0.0
2022-08-12,0.0
2022-08-11,0.0
2022-08-10,0.0
2022-08-09,0.0
2022-08-08,0.0
2022-08-05,0.0
2022-08-04,0.0
2022-08-03,0.0
2022-08-02,0.0
2022-08-01,0.0
2022-07-29,0.0
2022-07-28,0.0
2022-07-27,0.0
2022-07-26,0.0
2022-07-25,0.0
2022-07-22,0.0
2022-07-21,0.0
2022-07-20,0.0
2022-07-19,0.0
2022-07-18,0.0
2022-07-15,0.0
2022-07-14,0.0
2022-07-13,0.0
2022-06-14,0.0
2022-06-13,0.0
2022-06-10,0.0
2022-06-09,0.0
2022-06-08,0.0
2022-06-07,0.0
2022-06-06,0.0
2022-06-03,0.0
2022-06-02,0.0
2022-06-01,0.0
2022-05-31,0.0
2022-05-27,0.0
2022-05-26,0.0
2022-05-25,0.0
2022-05-24,0.0
2022-05-23,0.0
2022-04-26,0.0
2022-04-25,0.0
2022-04-22,0.0
2022-04-21,0.0
2022-04-20,0.0
2022-04-19,0.0
2022-04-18,0.0
2022-04-14,0.0
2022-04-13,0.0
2022-04-12,0.0
2022-04-11,0.0
2022-04-08,0.0
2022-04-07,0.0
2022-04-06,0.0
2022-04-05,0.0
2022-04-04,0.0
2022-03-18,0.0
2022-03-17,0.0
2022-03-16,0.0
2022-03-15,0.0
2022-03-14,0.0
2022-03-11,0.0
2022-03-10,0.0
2022-03-09,0.0
2022-03-08,0.0
2022-03-07,0.0
2022-03-04,0.0
2022-03-03,0.0
2022-03-02,0.0
2022-03-01,0.0
2022-02-28,0.0
2022-02-25,0.0
2022-02-24,0.0
2022-02-23,0.0
2022-02-22,0.0
2022-02-18,0.0
2022-02-17,0.0
2022-02-16,0.0
2022-02-15,0.0
2022-02-14,0.0
2022-02-11,0.0
2022-02-10,0.0
2022-02-09,0.0
2022-02-08,0.0
2022-02-07,0.0
2022-02-04,0.0
2022-02-03,0.0
2022-02-02,0.0
2022-02-01,0.0
2022-01-31,0.0
2022-01-28,0.0
2022-01-27,0.0
2022-01-26,0.0
2022-01-25,0.0
2022-01-24,0.0
2022-01-21,0.0
2022-01-20,0.0
2022-01-19,0.0
2022-01-18,0.0
2022-01-14,0.0
2022-01-13,0.0
2022-01-12,0.0
2022-01-11,0.0
2022-01-10,0.0
2022-01-07,0.0
2022-01-06,0.0
2022-01-05,0.0
2022-01-04,0.0
2022-01-03,0.0
2021-12-31,0.0
2021-12-30,0.0
2021-12-29,0.0
2021-10-20,200.0
2021-10-19,200.0
2021-10-18,200.0
2021-10-15,200.0
2021-10-14,200.0
2021-10-13,200.0
2021-10-12,200.0
2021-10-11,200.0
2021-10-08,200.0
2021-10-07,200.0
2021-10-06,200.0
2021-10-05,200.0
2021-10-04,200.0
2021-10-01,200.0
2021-09-30,200.0
2021-09-29,200.0
2021-09-28,200.0
2021-09-27,200.0
2021-09-24,200.0
2021-09-23,400.0
2021-09-22,300.0
2021-09-21,300.0
2021-09-20,400.0
2021-09-17,400.0
2021-09-16,400.0
2021-09-15,400.0
2021-09-14,400.0
2021-09-13,400.0
2021-09-10,200.0
2021-09-09,200.0
2021-09-08,400.0
2021-09-07,500.0
2021-09-03,700.0
2021-09-02,600.0
2021-09-01,600.0
2021-08-31,600.0
2021-08-30,900.0
2021-08-27,900.0
2021-08-26,900.0
2021-08-25,800.0
2021-08-24,1200.0
2021-08-23,400.0
2021-08-20,500.0
2021-08-19,500.0
2021-08-18,700.0
2021-08-17,600.0
2021-08-16,700.0
2021-08-13,400.0
2021-08-12,400.0
2021-08-11,500.0
2021-08-10,600.0
2021-08-09,600.0
2021-08-06,500.0
2021-08-05,400.0
2021-08-04,400.0
2021-08-03,600.0
2021-08-02,600.0
2021-07-30,600.0
2021-07-29,800.0
2021-07-28,1000.0
2021-07-27,700.0
2021-07-26,700.0
2021-07-23,700.0
2021-07-22,600.0
2021-07-21,600.0
2021-07-20,600.0
2021-07-19,600.0
2021-07-16,500.0
2021-07-15,700.0
2021-07-14,900.0
2021-07-13,1000.0
2021-07-12,1100.0
2021-07-09,1200.0
2021-07-08,1100.0
2021-07-07,800.0
2021-07-06,1000.0
2021-07-02,1000.0
2021-07-01,1100.0
2021-06-30,1000.0
2021-06-29,1100.0
2021-06-28,1000.0
2021-06-25,1200.0
2021-06-24,1200.0
2021-06-23,1100.0
2021-06-22,1300.0
2021-06-21,1100.0
2021-06-18,1100.0
2021-06-17,1200.0
2021-06-16,1200.0
2021-06-15,1200.0
2021-06-14,1200.0
2021-06-11,1200.0
2021-06-10,1200.0
2021-06-09,1300.0
2021-06-08,1300.0
2021-06-07,1000.0
2021-06-04,700.0
2021-06-03,900.0
2021-06-02,1000.0
2021-06-01,800.0
2021-05-28,700.0
2021-05-27,900.0
2021-05-26,800.0
2021-05-25,1100.0
2021-05-24,1100.0
2021-05-21,1100.0
2021-05-20,1100.0
2021-05-19,700.0
2021-05-18,700.0
2021-05-17,900.0
2021-05-14,700.0
2021-05-13,900.0
2021-05-12,900.0
2021-05-11,800.0
2021-05-10,1000.0
2021-05-07,1000.0
2021-05-06,1000.0
2021-05-05,800.0
2021-05-04,900.0
2021-05-03,1100.0
2021-04-30,1000.0
2021-04-29,1000.0
2021-04-28,1100.0
2021-04-27,800.0
2021-04-26,900.0
2021-04-23,1200.0
2021-04-22,1000.0
2021-04-21,1100.0
2021-04-20,1200.0
2021-04-19,1200.0
2021-04-16,900.0
2021-04-15,700.0
2021-04-14,800.0
2021-04-13,900.0
2021-04-12,900.0
2021-04-09,800.0
2021-04-08,900.0
2021-04-07,900.0
2021-04-06,700.0
2021-04-05,900.0
2021-04-01,900.0
2021-03-31,800.0
2021-03-30,900.0
2021-03-29,900.0
2021-03-26,900.0
2021-03-25,800.0
2021-03-24,900.0
